xcord,ycord,zcord,plot,DBH,scientificname,commonname,year,state,carbon,sizeclass
320381.1907,4092657.915,2109.37,uc3,43,Abies concolor,White fir,2002,Live,0.541629221,3
320381.9807,4092656.145,2108.65,uc3,20.3,Abies concolor,White fir,2002,Live,0.084363596,2
320375.8407,4092668.475,2112.41,uc3,64.4,Abies concolor,White fir,2002,Live,1.474327287,4
320371.5107,4092676.265,2113.95,uc3,87.1,Abies concolor,White fir,2002,Live,3.117328232,5
320367.3407,4092672.085,2114.47,uc3,8.8,Abies concolor,White fir,2002,Live,0.010683783,1
320366.7707,4092672.585,2114.56,uc3,7.5,Abies concolor,White fir,2002,Live,0.007202971,1
320363.1207,4092673.955,2115.45,uc3,7.8,Abies concolor,White fir,2002,Live,0.007934217,1
320360.2207,4092676.345,2116.13,uc3,35.3,Abies concolor,White fir,2002,Live,0.332137433,2
320357.6507,4092680.735,2117.07,uc3,31.2,Abies concolor,White fir,2002,Live,0.244598253,2
320361.7907,4092672.815,2115.49,uc3,13.4,Abies magnifica,Red fir,2002,Live,0.030188314,1
320362.8207,4092670.645,2115.15,uc3,6.2,Abies magnifica,Red fir,2002,Live,0.004506957,1
320365.1807,4092669.375,2114.56,uc3,33.8,Abies concolor,White fir,2002,Live,0.298254618,2
320367.6807,4092668.695,2113.99,uc3,8.2,Abies magnifica,Red fir,2002,Live,0.008975629,1
320367.0407,4092664.725,2113.66,uc3,5.6,Abies magnifica,Red fir,2002,Dead,0.003508649,1
320366.5907,4092665.855,2113.76,uc3,37.4,Abies magnifica,Red fir,2002,Live,0.383277081,2
320365.6007,4092665.245,2113.85,uc3,56.4,Abies magnifica,Red fir,2002,Live,1.061106975,3
320365.0007,4092664.315,2113.92,uc3,22.1,N/A,N/A,2002,Dead,0.098671766,2
320364.0507,4092661.065,2113.47,uc3,24.8,Abies concolor,White fir,2002,Live,0.138506664,2
320365.2107,4092661.785,2113.52,uc3,21.7,Abies concolor,White fir,2002,Live,0.099509183,2
320359.5407,4092664.955,2115.04,uc3,7.7,Abies concolor,White fir,2002,Dead,0.007105052,1
320360.4407,4092662.595,2114.7,uc3,46.6,Abies concolor,White fir,2002,Live,0.661082567,3
320357.0807,4092660.145,2114.71,uc3,49.2,Abies concolor,White fir,2002,Live,0.756324161,3
320355.5907,4092659.725,2114.94,uc3,18.5,Abies magnifica,Red fir,2002,Live,0.067040903,1
320352.7507,4092658.035,2115.36,uc3,64.4,Abies concolor,White fir,2002,Live,1.474327287,4
320353.1207,4092653.895,2114.4,uc3,58.2,Abies concolor,White fir,2002,Live,1.147063669,3
320353.7307,4092653.955,2114.17,uc3,66.9,Abies concolor,White fir,2002,Live,1.620345927,4
320357.9107,4092653.005,2113.33,uc3,38,Abies magnifica,Red fir,2002,Live,0.398696976,2
320362.3607,4092652.265,2112.19,uc3,36,Abies concolor,White fir,2002,Live,0.348699111,2
320365.7107,4092646.495,2110.07,uc3,31.2,Abies magnifica,Red fir,2002,Live,0.244598253,2
320365.6607,4092649.255,2110.62,uc3,5.1,Abies concolor,White fir,2002,Live,0.002788147,1
320369.1107,4092647.385,2109.47,uc3,37.8,Abies concolor,White fir,2002,Dead,0.374568747,2
320366.5807,4092654.825,2111.64,uc3,59,Abies concolor,White fir,2002,Live,1.186555621,3
320368.1007,4092639.225,2108.54,uc3,52.3,Abies concolor,White fir,2002,Live,0.88002541,3
320368.6207,4092637.385,2108.15,uc3,31.7,Abies magnifica,Red fir,2002,Live,0.2544257,2
320367.3507,4092636.415,2108.5,uc3,37.4,Abies concolor,White fir,2002,Live,0.383277081,2
320371.2107,4092635.305,2107.19,uc3,14.1,Abies concolor,White fir,2002,Live,0.034239022,1
320374.6207,4092634.025,2106.09,uc3,27.4,Abies concolor,White fir,2002,Live,0.177303755,2
320378.1707,4092633.295,2105.18,uc3,15.1,Abies concolor,White fir,2002,Live,0.040562026,1
320375.8707,4092629.825,2105.75,uc3,68.2,Abies concolor,White fir,2002,Live,1.699548708,4
320376.5307,4092636.845,2105.76,uc3,54.9,Abies concolor,White fir,2002,Live,0.992508831,3
320375.0407,4092638.555,2106.49,uc3,49.1,Abies concolor,White fir,2002,Live,0.752518996,3
320379.2607,4092636.035,2105.07,uc3,51.9,Abies concolor,White fir,2002,Live,0.86343335,3
320380.1807,4092636.975,2104.9,uc3,10.5,Abies concolor,White fir,2002,Dead,0.012329635,1
320379.8307,4092638.605,2105.19,uc3,52,Abies concolor,White fir,2002,Live,0.867563695,3
320379.0607,4092640.575,2105.92,uc3,42.5,Abies concolor,White fir,2002,Live,0.526152396,3
320381.9607,4092639.375,2104.86,uc3,68.4,Abies concolor,White fir,2002,Live,1.711934432,4
