xcord,ycord,zcord,plot,DBH,scientificname,commonname,year,state,carbon,sizeclass
319922.8193,4092064.962,2018.38,bc1,10.8,Abies concolor,White fir,2002,Live,0.017713935,1
319926.5493,4092063.642,2017.83,bc1,17.8,Abies concolor,White fir,2002,Live,0.06093702,1
319925.9493,4092063.152,2018.12,bc1,41.1,Abies concolor,White fir,2002,Live,0.484233462,3
319925.8543,4092060.832,2017.77,bc1,71.3,Abies concolor,White fir,2002,Live,1.897603312,4
319926.2393,4092062.092,2017.98,bc1,6.7,Abies concolor,White fir,2002,Live,0.005455225,1
319907.5293,4092065.032,2018.61,bc1,44.1,Abies concolor,White fir,2002,Live,0.576625871,3
319908.3493,4092066.072,2018.94,bc1,53.6,Abies concolor,White fir,2002,Live,0.935257709,3
319910.0093,4092065.572,2018.98,bc1,10.3,Abies concolor,White fir,2002,Live,0.015756775,1
319910.6693,4092060.882,2017.88,bc1,12.9,Abies concolor,White fir,2002,Live,0.027479476,1
319905.0193,4092064.602,2018.12,bc1,37.4,Abies concolor,White fir,2002,Live,0.383277081,2
319904.4593,4092062.072,2017.49,bc1,18.2,Abies concolor,White fir,2002,Live,0.064382343,1
319901.8093,4092061.052,2016.9,bc1,34.2,Abies concolor,White fir,2002,Live,0.307077605,2
319900.5993,4092063.482,2017.22,bc1,18.2,Abies concolor,White fir,2002,Live,0.064382343,1
319900.7793,4092066.092,2018.01,bc1,18.6,Abies concolor,White fir,2002,Live,0.067941392,1
319900.4893,4092066.882,2018.05,bc1,10.7,Abies concolor,White fir,2002,Live,0.017311535,1
319899.7793,4092065.322,2017.65,bc1,48.2,Abies concolor,White fir,2002,Live,0.718786523,3
319898.9893,4092065.202,2017.5,bc1,7.1,Abies concolor,White fir,2002,Live,0.006292889,1
319897.9393,4092069.472,2018.04,bc1,6.2,Abies concolor,White fir,2002,Live,0.004506957,1
319897.1093,4092070.192,2017.95,bc1,10,Abies concolor,White fir,2002,Live,0.014647586,1
319897.1293,4092071.562,2018.19,bc1,6.7,Abies concolor,White fir,2002,Live,0.005455225,1
319896.8293,4092071.182,2018.03,bc1,5.6,Abies concolor,White fir,2002,Live,0.003508649,1
319897.7993,4092067.332,2017.74,bc1,5.9,Abies concolor,White fir,2002,Live,0.003989161,1
319898.2693,4092067.332,2017.74,bc1,5.2,Abies concolor,White fir,2002,Live,0.002924375,1
319896.8293,4092066.082,2017.38,bc1,10.7,Abies concolor,White fir,2002,Live,0.017311535,1
319897.5193,4092064.712,2017.33,bc1,7.6,Abies concolor,White fir,2002,Live,0.007442034,1
319897.4093,4092064.062,2016.94,bc1,6.3,Abies concolor,White fir,2002,Live,0.004687996,1
319897.6493,4092063.192,2016.86,bc1,9,Abies concolor,White fir,2002,Live,0.011293003,1
319896.1693,4092061.672,2016.26,bc1,16.9,Abies concolor,White fir,2002,Live,0.053594575,1
319895.5693,4092063.652,2016.74,bc1,8.4,Abies concolor,White fir,2002,Live,0.009525317,1
319895.1193,4092066.122,2017.01,bc1,14.7,Abies concolor,White fir,2002,Live,0.037956011,1
319892.5693,4092066.622,2016.84,bc1,11.6,Abies concolor,White fir,2002,Live,0.021134382,1
319887.2193,4092064.772,2015.84,bc1,26.1,Abies concolor,White fir,2002,Live,0.157191058,2
319888.2843,4092062.287,2015.39,bc1,50.9,Abies concolor,White fir,2002,Live,0.822775016,3
319886.4993,4092062.392,2015.12,bc1,5.5,Abies concolor,White fir,2002,Live,0.003356606,1
319884.3593,4092063.792,2015.34,bc1,13.4,Abies concolor,White fir,2002,Live,0.030188314,1
319882.4893,4092065.232,2015.49,bc1,10.7,Abies concolor,White fir,2002,Live,0.017311535,1
319881.9993,4092065.992,2015.75,bc1,5.9,Abies concolor,White fir,2002,Live,0.003989161,1
319881.4693,4092065.742,2015.7,bc1,7.8,Abies concolor,White fir,2002,Live,0.007934217,1
319881.4293,4092066.122,2015.7,bc1,11.8,Abies concolor,White fir,2002,Live,0.022046278,1
319881.9243,4092068.197,2016.37,bc1,64.6,Abies concolor,White fir,2002,Live,1.485706652,4
319874.8093,4092065.132,2015.71,bc1,147.4,Abies concolor,White fir,2002,Live,11.49465831,6
319871.1393,4092061.012,2014.32,bc1,37.3,N/A,N/A,2002,Live,0.380742339,2
319841.2693,4092070.802,2020.77,bc1,5.2,Abies concolor,White fir,2002,Live,0.002924375,1
319849.9193,4092073.902,2020.18,bc1,73.9,Abies concolor,White fir,2002,Live,2.073856109,4
319855.4893,4092120.942,2029.46,bc1,45.3,Abies concolor,White fir,2002,Live,0.616305445,3
319953.4393,4092101.502,2025.5,bc1,69.1,N/A,N/A,2002,Live,1.755708083,4
320018.9793,4092170.732,2030.63,bc1,21.2,Calocedrus decurrens,Jeffrey pine,2002,Live,0.078943673,2
320018.7293,4092172.392,2030.72,bc1,51.3,Calocedrus decurrens,Jeffrey pine,2002,Live,0.579365841,3
320008.0693,4092178.822,2032.48,bc1,5.8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.004287631,1
320004.7093,4092178.832,2032.52,bc1,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320005.4793,4092179.892,2032.63,bc1,7.5,Calocedrus decurrens,Jeffrey pine,2002,Live,0.007626143,1
320003.7293,4092183.362,2032.96,bc1,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320020.3493,4092185.362,2031.62,bc1,38,Calocedrus decurrens,Jeffrey pine,2002,Live,0.29433837,2
320018.3493,4092260.452,2046.26,bc1,58.5,Abies concolor,White fir,2002,Live,1.161779656,3
320019.9593,4092260.442,2046.36,bc1,72.9,Calocedrus decurrens,Jeffrey pine,2002,Live,1.280676707,4
319927.4093,4092172.102,2036.67,bc1,6.5,Abies concolor,White fir,2002,Live,0.005062932,1
319933.2993,4092173.622,2037.25,bc1,6,Abies concolor,White fir,2002,Live,0.004157572,1
319935.0693,4092170.242,2036.68,bc1,79.8,Abies concolor,White fir,2002,Live,2.509019899,4
319939.4793,4092165.252,2035.86,bc1,44.1,Abies concolor,White fir,2002,Live,0.576625871,3
319940.2093,4092168.372,2036.33,bc1,6.1,N/A,N/A,2002,Dead,0.00433016,1
319942.7893,4092166.652,2036.11,bc1,6.3,Abies concolor,White fir,2002,Live,0.004687996,1
319943.0093,4092164.452,2035.77,bc1,12,Abies concolor,White fir,2002,Live,0.022981268,1
319947.3593,4092161.762,2035.42,bc1,18.5,Abies magnifica,Red fir,2002,Live,0.067040903,1
319957.7193,4092168.452,2036.61,bc1,6,Abies concolor,White fir,2002,Dead,0.004157572,1
319950.5193,4092180.532,2038.19,bc1,19.5,Abies concolor,White fir,2002,Live,0.076371223,1
319940.7793,4092186.042,2039.01,bc1,119.7,Calocedrus decurrens,Jeffrey pine,2002,Live,3.923982646,6
319952.5593,4092119.842,2028.73,bc1,10.8,Abies concolor,White fir,2002,Live,0.017713935,1
319858.8693,4092146.522,2032.7,bc1,11.8,Abies concolor,White fir,2002,Live,0.022046278,1
319878.5693,4092129.022,2028.84,bc1,9.2,Abies concolor,White fir,2002,Live,0.011922505,1
319865.4193,4092120.172,2027.87,bc1,31.4,Abies concolor,White fir,2002,Live,0.248501505,2
319884.0193,4092120.172,2026.68,bc1,37.2,Calocedrus decurrens,Jeffrey pine,2002,Live,0.280542708,2
319845.3193,4092133.322,2032.07,bc1,13.6,Abies concolor,White fir,2002,Live,0.031314649,1
319945.2693,4092194.772,2040.09,bc1,69.1,Abies concolor,White fir,2002,Live,1.755708083,4
319940.9293,4092209.842,2040.87,bc1,39.7,Pinus jeffreyi,Jeffrey pine,2002,Dead,0.269531786,2
319944.6893,4092119.502,2027.17,bc1,32.1,Abies concolor,White fir,2002,Live,0.262454605,2
319948.4293,4092126.372,2029.05,bc1,7.1,Abies concolor,White fir,2002,Live,0.006292889,1
319956.1793,4092124.332,2029.63,bc1,18.6,Abies concolor,White fir,2002,Live,0.067941392,1
319934.3193,4092199.342,2040.3,bc1,8,Abies concolor,White fir,2002,Live,0.008445338,1
320009.0993,4092075.642,2023.28,bc1,32.9,Abies concolor,White fir,2002,Live,0.278961422,2
319866.9193,4092133.622,2030.3,bc1,36.2,Abies concolor,White fir,2002,Live,0.353519605,2
320032.6793,4092070.052,2021.35,bc1,12.2,Abies concolor,White fir,2002,Live,0.023939538,1
320028.1693,4092065.872,2021.23,bc1,15.9,Abies concolor,White fir,2002,Live,0.046087292,1
319897.0193,4092218.512,2039.26,bc1,10,Abies concolor,White fir,2002,Live,0.014647586,1
319896.9493,4092218.752,2039.26,bc1,18.4,Calocedrus decurrens,Jeffrey pine,2002,Live,0.057372434,1
319898.5493,4092219.482,2039.31,bc1,15.8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.040709224,1
319898.5493,4092219.652,2039.32,bc1,27.9,Abies concolor,White fir,2002,Live,0.185426899,2
319895.8293,4092222.972,2039.33,bc1,10.5,Abies concolor,White fir,2002,Live,0.016523237,1
319896.2993,4092222.892,2039.33,bc1,10.9,Abies concolor,White fir,2002,Live,0.018121869,1
319897.4093,4092224.852,2039.39,bc1,37,Abies concolor,White fir,2002,Dead,0.37319827,2
319923.2693,4092219.922,2040.64,bc1,14.2,Calocedrus decurrens,Jeffrey pine,2002,Live,0.032011416,1
319922.6693,4092220.122,2040.64,bc1,29.2,Abies concolor,White fir,2002,Live,0.207572813,2
319922.6693,4092220.722,2040.66,bc1,27.4,Abies concolor,White fir,2002,Live,0.177303755,2
319912.6693,4092247.222,2041.51,bc1,6.5,Abies concolor,White fir,2002,Live,0.005062932,1
319953.7693,4092214.622,2040.21,bc1,12.7,Abies concolor,White fir,2002,Live,0.026438276,1
319942.0193,4092211.672,2040.92,bc1,134.8,Abies concolor,White fir,2002,Live,9.209384634,6
319933.8693,4092249.622,2042.49,bc1,14.1,Abies concolor,White fir,2002,Live,0.034239022,1
319934.6693,4092249.822,2042.5,bc1,108.4,Abies concolor,White fir,2002,Live,5.363276144,6
319918.2693,4092231.572,2040.75,bc1,114.9,Abies concolor,White fir,2002,Live,6.196700407,6
