xcord,ycord,zcord,plot,DBH,scientificname,commonname,year,state,carbon,sizeclass
320052.4986,4093171.136,2153.52,us3,17,Abies concolor,White fir,2002,Live,0.054382707,1
320053.1986,4093171.096,2153.53,us3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320017.3886,4093221.066,2153.19,us3,16,Abies concolor,White fir,2002,Live,0.046807714,1
320055.7586,4093173.296,2153.59,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320057.9686,4093168.286,2152.71,us3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320057.2886,4093167.146,2152.59,us3,5,Abies concolor,White fir,2002,Live,0.002655783,1
320051.5286,4093165.366,2152.62,us3,9,Abies concolor,White fir,2002,Live,0.011293003,1
320049.9486,4093161.496,2151.95,us3,8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008814188,1
319962.9786,4093154.546,2145.77,us3,34,Calocedrus decurrens,Jeffrey pine,2002,Live,0.229020043,2
319950.4986,4093138.666,2147.35,us3,16,Pinus jeffreyi,Jeffrey pine,2002,Live,0.041261202,1
320046.3686,4093159.246,2151.53,us3,103,Pinus jeffreyi,Jeffrey pine,2002,Live,3.819496279,6
320046.5086,4093157.536,2151.71,us3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320044.7786,4093157.376,2151.29,us3,32,Abies concolor,White fir,2002,Live,0.26043341,2
320039.1586,4093158.896,2150.55,us3,102,Pinus lambertiana,Sugar pine,2002,Live,3.729873103,6
320027.1486,4093158.816,2147.79,us3,79,Abies concolor,White fir,2002,Live,2.447103616,4
320051.0986,4093154.656,2151.8,us3,71,Abies concolor,White fir,2002,Live,1.87786562,4
320053.5386,4093159.996,2152.02,us3,73,Abies concolor,White fir,2002,Live,2.011787134,4
320053.9286,4093158.616,2152,us3,41,Pinus lambertiana,Sugar pine,2002,Live,0.406119771,3
320054.4686,4093157.656,2151.97,us3,5,Abies concolor,White fir,2002,Live,0.002655783,1
320054.6286,4093156.366,2151.93,us3,8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008814188,1
320063.3486,4093158.736,2151.72,us3,37,Abies concolor,White fir,2002,Live,0.37319827,2
319969.5886,4093234.936,2149.47,us3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320126.8886,4093164.456,2146.87,us3,5,Abies concolor,White fir,2002,Live,0.002655783,1
320127.6786,4093164.676,2146.93,us3,24,Abies concolor,White fir,2002,Live,0.127703527,2
320127.9986,4093165.186,2146.93,us3,11,Abies concolor,White fir,2002,Live,0.01853536,1
319963.3786,4093228.696,2149.66,us3,14,Abies concolor,White fir,2002,Live,0.033641657,1
320126.0486,4093168.946,2147.78,us3,26,Abies concolor,White fir,2002,Live,0.155703523,2
320125.3386,4093169.686,2148.09,us3,56,Abies concolor,White fir,2002,Live,1.042546272,3
319973.7086,4093232.846,2148.28,us3,11,Abies concolor,White fir,2002,Live,0.01853536,1
319974.8986,4093231.456,2147.79,us3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320128.1086,4093172.656,2148.38,us3,32,Abies concolor,White fir,2002,Live,0.26043341,2
320129.7186,4093171.436,2147.55,us3,26,Pinus lambertiana,Sugar pine,2002,Live,0.134189398,2
319970.2486,4093226.476,2148.1,us3,7,Abies concolor,White fir,2002,Live,0.00607676,1
320129.4986,4093170.376,2147.58,us3,14,Pinus lambertiana,Sugar pine,2002,Live,0.029839975,1
320136.9386,4093184.456,2147.38,us3,36,Pinus lambertiana,Sugar pine,2002,Live,0.296004831,2
320136.3586,4093183.136,2147.62,us3,25,Abies concolor,White fir,2002,Live,0.141289597,2
320136.8586,4093181.376,2147.14,us3,16,Abies concolor,White fir,2002,Live,0.046807714,1
320136.8286,4093182.086,2147.12,us3,26,Abies concolor,White fir,2002,Live,0.155703523,2
319994.0586,4093214.236,2147.66,us3,15,Calocedrus decurrens,Jeffrey pine,2002,Live,0.036214815,1
320139.3686,4093179.796,2146.39,us3,13,Calocedrus decurrens,Jeffrey pine,2002,Live,0.026242962,1
320137.9486,4093181.506,2146.79,us3,16,Calocedrus decurrens,Jeffrey pine,2002,Live,0.041878761,1
320140.3886,4093178.536,2145.98,us3,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320140.7386,4093178.996,2145.58,us3,13,Calocedrus decurrens,Jeffrey pine,2002,Live,0.026242962,1
320006.2686,4093207.406,2149.61,us3,16,Calocedrus decurrens,Jeffrey pine,2002,Live,0.041878761,1
320141.9786,4093178.446,2145.18,us3,39,Calocedrus decurrens,Jeffrey pine,2002,Live,0.312103656,2
320139.7886,4093177.416,2145.79,us3,15,Abies concolor,White fir,2002,Live,0.039900826,1
320142.9886,4093177.456,2144.81,us3,18,Calocedrus decurrens,Jeffrey pine,2002,Live,0.054600984,1
320141.3986,4093172.886,2144.89,us3,27,Abies concolor,White fir,2002,Live,0.17096106,2
320142.4686,4093170.136,2144.5,us3,18,Calocedrus decurrens,Jeffrey pine,2002,Dead,0.054600984,1
320141.4586,4093168.316,2144.53,us3,30,Abies concolor,White fir,2002,Live,0.221948298,2
320141.0586,4093166.496,2143.97,us3,128,Calocedrus decurrens,Jeffrey pine,2002,Live,4.565395849,6
320141.0786,4093166.426,2143.97,us3,38,Abies concolor,White fir,2002,Live,0.398696976,2
320140.1386,4093166.096,2144.19,us3,13,Abies concolor,White fir,2002,Live,0.028009104,1
320140.0486,4093163.636,2143.74,us3,25,Abies concolor,White fir,2002,Live,0.141289597,2
320138.8886,4093166.126,2144.42,us3,15,Calocedrus decurrens,Jeffrey pine,2002,Live,0.036214815,1
320138.3586,4093165.456,2144.29,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320137.8886,4093164.476,2144.05,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320137.4786,4093165.036,2144.63,us3,23,Abies concolor,White fir,2002,Live,0.114929233,2
320134.6786,4093167.446,2145.79,us3,76,Abies concolor,White fir,2002,Dead,2.122074926,4
320134.3586,4093168.596,2146.3,us3,18,Abies concolor,White fir,2002,Dead,0.059221158,1
320135.1886,4093170.636,2146.54,us3,5,Abies concolor,White fir,2002,Live,0.002655783,1
320137.1986,4093172.986,2146.04,us3,19,Abies concolor,White fir,2002,Live,0.07161536,1
320138.9686,4093173.436,2145.27,us3,18,Calocedrus decurrens,Jeffrey pine,2002,Live,0.054600984,1
320138.1786,4093169.516,2145.44,us3,26,Abies concolor,White fir,2002,Live,0.155703523,2
320135.1486,4093177.716,2147.69,us3,37,Abies concolor,White fir,2002,Live,0.37319827,2
320135.4986,4093176.776,2147.59,us3,31,Abies concolor,White fir,2002,Live,0.240731836,2
320131.7486,4093164.026,2145.9,us3,13,Abies concolor,White fir,2002,Live,0.028009104,1
320130.3286,4093163.536,2146.51,us3,161,Calocedrus decurrens,Jeffrey pine,2002,Live,7.663914353,6
320140.8286,4093163.646,2143.58,us3,44,Abies concolor,White fir,2002,Live,0.573390216,3
320131.2386,4093161.756,2145.75,us3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320131.2386,4093161.486,2145.39,us3,33,Abies concolor,White fir,2002,Live,0.281067139,2
320128.1986,4093160.326,2145.91,us3,15,Abies concolor,White fir,2002,Live,0.039900826,1
320127.5086,4093157.586,2144.92,us3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320117.7186,4093159.576,2146.45,us3,5,Abies concolor,White fir,2002,Live,0.002655783,1
320100.0686,4093125.346,2141.99,us3,81,Abies concolor,White fir,2002,Live,2.603631687,5
320099.8486,4093123.806,2141.8,us3,21,Abies concolor,White fir,2002,Live,0.09174986,2
320108.7486,4093114.126,2138.4,us3,29,Abies concolor,White fir,2002,Dead,0.193892497,2
320059.2986,4093163.236,2152.06,us3,11,Abies concolor,White fir,2002,Live,0.01853536,1
320090.8586,4093088.076,2138.04,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320089.1386,4093085.446,2134.219,us3,10,Calocedrus decurrens,Jeffrey pine,2002,Live,0.01454782,1
320091.9386,4093087.606,2137.65,us3,9,Calocedrus decurrens,Jeffrey pine,2002,Live,0.011481764,1
320095.6886,4093087.966,2136.88,us3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320097.4386,4093088.076,2136.75,us3,98,Abies concolor,White fir,2002,Dead,3.988914493,5
320097.2286,4093086.866,2136.69,us3,24,Abies concolor,White fir,2002,Live,0.127703527,2
320098.2886,4093086.656,2136.61,us3,18,Abies concolor,White fir,2002,Live,0.062645541,1
320109.4086,4093088.916,2135.28,us3,34,Abies concolor,White fir,2002,Live,0.302646916,2
320113.6186,4093086.796,2134.54,us3,33,Abies concolor,White fir,2002,Live,0.281067139,2
320127.0486,4093162.206,2146.47,us3,67,Abies concolor,White fir,2002,Live,1.626358442,4
320128.0886,4093163.166,2146.59,us3,17,Abies concolor,White fir,2002,Live,0.054382707,1
320139.2186,4093112.196,2133.89,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320138.7886,4093115.766,2134.42,us3,9,Calocedrus decurrens,Jeffrey pine,2002,Live,0.011481764,1
320142.5286,4093115.736,2134.13,us3,24,Calocedrus decurrens,Jeffrey pine,2002,Live,0.104412335,2
320142.7986,4093117.326,2134.25,us3,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320136.7686,4093118.766,2134.96,us3,45,Abies concolor,White fir,2002,Live,0.60623761,3
320133.3686,4093132.326,2138.56,us3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320126.6986,4093129.906,2137.84,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320125.7286,4093128.386,2137.11,us3,143,Abies concolor,White fir,2002,Live,10.66222121,6
320114.2286,4093127.326,2137.48,us3,31,Abies concolor,White fir,2002,Live,0.240731836,2
320124.7286,4093135.726,2139.07,us3,19,Abies concolor,White fir,2002,Live,0.07161536,1
320024.2386,4093238.426,2156.72,us3,9,Abies concolor,White fir,2002,Live,0.011293003,1
320031.2986,4093240.016,2158.7,us3,15,Pinus lambertiana,Sugar pine,2002,Live,0.035278464,1
320141.2186,4093179.496,2145.58,us3,10,Calocedrus decurrens,Jeffrey pine,2002,Live,0.01454782,1
320031.2786,4093244.726,2159.44,us3,11,Calocedrus decurrens,Jeffrey pine,2002,Live,0.018023346,1
320027.5786,4093243.566,2158.36,us3,45,Abies concolor,White fir,2002,Live,0.60623761,3
320027.2686,4093246.166,2158.62,us3,24,Abies concolor,White fir,2002,Live,0.127703527,2
320023.7386,4093250.696,2159.62,us3,11,Abies concolor,White fir,2002,Live,0.01853536,1
320022.7186,4093251.096,2159.39,us3,18,Pinus lambertiana,Sugar pine,2002,Live,0.054920694,1
320022.6886,4093251.836,2159.54,us3,9,Calocedrus decurrens,Jeffrey pine,2002,Live,0.011481764,1
320023.6286,4093254.436,2160.1,us3,12,Pinus lambertiana,Sugar pine,2002,Live,0.020530904,1
320020.3986,4093253.656,2159.65,us3,78,Abies concolor,White fir,2002,Dead,2.263429048,4
320017.5386,4093254.006,2159.42,us3,65,Abies concolor,White fir,2002,Live,1.508622278,4
320020.3386,4093254.866,2159.87,us3,13,Calocedrus decurrens,Jeffrey pine,2002,Live,0.026242962,1
320015.5386,4093253.446,2158.87,us3,30,Abies concolor,White fir,2002,Live,0.221948298,2
320014.7386,4093255.086,2159.34,us3,45,Pinus lambertiana,Sugar pine,2002,Dead,0.485237682,3
320019.6386,4093256.846,2160.26,us3,25,Calocedrus decurrens,Jeffrey pine,2002,Live,0.114477403,2
320026.6986,4093256.666,2161.13,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320024.9686,4093255.496,2160.51,us3,13,Calocedrus decurrens,Jeffrey pine,2002,Live,0.026242962,1
320025.5486,4093254.176,2160.4,us3,5,Abies concolor,White fir,2002,Live,0.002655783,1
320027.6186,4093248.496,2159.3,us3,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320027.1386,4093248.646,2159.5,us3,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320030.1686,4093247.256,2159.59,us3,6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.004625583,1
320027.9386,4093250.766,2160.06,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320030.5386,4093250.246,2160.41,us3,5,Calocedrus decurrens,Jeffrey pine,2002,Live,0.003076899,1
320024.7586,4093251.726,2160.01,us3,22,Pinus lambertiana,Sugar pine,2002,Live,0.089417166,2
320108.6286,4093115.806,2138.69,us3,89,Pinus lambertiana,Sugar pine,2002,Live,2.676670746,5
320025.2086,4093257.926,2161.08,us3,11,Abies concolor,White fir,2002,Live,0.01853536,1
320026.1586,4093258.546,2161.35,us3,8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008814188,1
320023.6286,4093258.966,2161.08,us3,20,Abies concolor,White fir,2002,Live,0.081310767,1
320025.1786,4093260.326,2161.37,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320021.9686,4093261.866,2161.43,us3,27,Abies concolor,White fir,2002,Live,0.17096106,2
320023.0386,4093261.706,2161.54,us3,27,Abies concolor,White fir,2002,Live,0.17096106,2
320022.0586,4093261.716,2161.43,us3,6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.004625583,1
320015.7186,4093260.806,2160.46,us3,13,Abies concolor,White fir,2002,Live,0.028009104,1
320011.2386,4093194.906,2149.31,us3,120,Calocedrus decurrens,Jeffrey pine,2002,Dead,2.896546445,6
320002.1486,4093212.346,2149.23,us3,96,Abies concolor,White fir,2002,Live,3.96803958,5
320003.3386,4093209.606,2149.31,us3,15,Calocedrus decurrens,Jeffrey pine,2002,Live,0.036214815,1
320006.0186,4093206.176,2149.47,us3,34,Pinus jeffreyi,Jeffrey pine,2002,Live,0.25759564,2
320052.0286,4093191.346,2157.02,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320060.9686,4093189.956,2157.37,us3,37,Pinus jeffreyi,Jeffrey pine,2002,Live,0.316398391,2
320064.0186,4093189.636,2157.27,us3,16,Calocedrus decurrens,Jeffrey pine,2002,Live,0.041878761,1
320061.0886,4093197.556,2159.15,us3,65,Abies concolor,White fir,2002,Live,1.508622278,4
320113.4386,4093126.966,2137.81,us3,59,Abies concolor,White fir,2002,Live,1.186555621,3
320069.1486,4093200.566,2160.36,us3,32,Abies concolor,White fir,2002,Live,0.26043341,2
320070.8686,4093201.746,2160.47,us3,20,Abies concolor,White fir,2002,Live,0.081310767,1
320071.4186,4093202.376,2160.47,us3,31,Calocedrus decurrens,Jeffrey pine,2002,Live,0.185945132,2
320031.1186,4093241.286,2158.77,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320030.8786,4093243.106,2159.02,us3,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320032.6186,4093244.276,2159.69,us3,19,Calocedrus decurrens,Jeffrey pine,2002,Live,0.061673555,1
320062.4986,4093221.926,2163.4,us3,26,Pinus lambertiana,Sugar pine,2002,Live,0.134189398,2
320059.3686,4093219.756,2162.66,us3,22,Pinus lambertiana,Sugar pine,2002,Live,0.089417166,2
320055.9186,4093218.956,2162.15,us3,24,Pinus lambertiana,Sugar pine,2002,Live,0.110468662,2
320059.2186,4093216.706,2162.33,us3,23,Pinus lambertiana,Sugar pine,2002,Live,0.099615332,2
320055.4886,4093215.616,2161.69,us3,22,Abies concolor,White fir,2002,Live,0.10295028,2
320039.6486,4093213.416,2158.19,us3,19,Abies concolor,White fir,2002,Live,0.07161536,1
320043.1486,4093208.916,2158.6,us3,11,Calocedrus decurrens,Jeffrey pine,2002,Live,0.018023346,1
320044.1586,4093209.896,2158.94,us3,39,Abies concolor,White fir,2002,Live,0.425208128,2
320045.6786,4093206.556,2159.06,us3,59,Pinus jeffreyi,Jeffrey pine,2002,Live,0.984372578,3
320046.2486,4093206.156,2159.06,us3,12,Calocedrus decurrens,Jeffrey pine,2002,Live,0.021918547,1
320038.5986,4093206.106,2157.41,us3,8,Calocedrus decurrens,Jeffrey pine,2002,Live,0.008814188,1
320033.4486,4093212.556,2156.72,us3,9,Pinus lambertiana,Sugar pine,2002,Live,0.010224761,1
320026.7986,4093210.026,2154.92,us3,12,Pinus lambertiana,Sugar pine,2002,Live,0.020530904,1
320028.4586,4093200.016,2154.24,us3,9,Abies concolor,White fir,2002,Live,0.011293003,1
320030.1986,4093200.506,2154.94,us3,29,Abies concolor,White fir,2002,Live,0.204068438,2
320030.3786,4093201.696,2155,us3,33,Abies concolor,White fir,2002,Live,0.281067139,2
320028.5786,4093252.416,2160.38,us3,20,Abies concolor,White fir,2002,Live,0.081310767,1
320032.6386,4093193.046,2154.44,us3,15,Abies concolor,White fir,2002,Live,0.039900826,1
320026.5686,4093259.416,2161.47,us3,18,Abies concolor,White fir,2002,Live,0.062645541,1
320023.8186,4093195.546,2152.82,us3,30,Calocedrus decurrens,Jeffrey pine,2002,Live,0.172690056,2
320020.3586,4093197.576,2151.79,us3,41,Abies concolor,White fir,2002,Live,0.481318503,3
320020.4786,4093196.946,2151.66,us3,15,Calocedrus decurrens,Jeffrey pine,2002,Dead,0.034136993,1
320021.3686,4093195.496,2151.87,us3,11,Abies concolor,White fir,2002,Live,0.01853536,1
320022.9586,4093191.386,2152.03,us3,13,Abies concolor,White fir,2002,Live,0.028009104,1
320026.3186,4093192.266,2152.79,us3,9,Abies concolor,White fir,2002,Live,0.011293003,1
320004.3186,4093208.546,2149.39,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320030.2086,4093189.466,2153.41,us3,8,Abies concolor,White fir,2002,Dead,0.007820614,1
320021.9986,4093186.136,2151.09,us3,160,Calocedrus decurrens,Jeffrey pine,2002,Live,7.5568261,6
320020.7486,4093186.086,2150.7,us3,44,Calocedrus decurrens,Jeffrey pine,2002,Live,0.409738665,3
320021.5686,4093183.656,2150.79,us3,109,Abies concolor,White fir,2002,Live,5.437209512,6
320022.8986,4093183.506,2151.19,us3,93,Abies concolor,White fir,2002,Live,3.6675714,5
320022.9586,4093180.636,2150.39,us3,78,Abies concolor,White fir,2002,Live,2.371003417,4
320026.5786,4093182.766,2151.74,us3,29,N/A,N/A,2002,Dead,0.164517948,2
320029.1486,4093182.506,2152.33,us3,9,Abies concolor,White fir,2002,Live,0.011293003,1
320072.6486,4093202.746,2160.71,us3,13,Calocedrus decurrens,Jeffrey pine,2002,Live,0.026242962,1
320070.7986,4093205.756,2161.26,us3,20,Calocedrus decurrens,Jeffrey pine,2002,Live,0.069229476,1
320070.7786,4093209.346,2162.27,us3,104,Pinus jeffreyi,Jeffrey pine,2002,Live,3.910376165,6
320036.1186,4093183.006,2153.62,us3,17,Abies concolor,White fir,2002,Live,0.054382707,1
320041.4786,4093190.906,2155.64,us3,19,Abies concolor,White fir,2002,Live,0.07161536,1
320043.2886,4093190.296,2155.95,us3,36,Abies concolor,White fir,2002,Live,0.348699111,2
320041.6886,4093188.516,2155.51,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320041.0286,4093188.296,2155.23,us3,24,Abies concolor,White fir,2002,Live,0.127703527,2
320036.5586,4093188.146,2154.54,us3,10,Pinus jeffreyi,Jeffrey pine,2002,Dead,0.012321676,1
320054.7586,4093216.256,2161.69,us3,16,Abies concolor,White fir,2002,Live,0.046807714,1
320037.5386,4093185.076,2154.35,us3,17,Abies concolor,White fir,2002,Live,0.054382707,1
320038.5986,4093184.396,2154.41,us3,78,Abies concolor,White fir,2002,Live,2.371003417,4
320052.8186,4093215.876,2161.38,us3,16,Abies concolor,White fir,2002,Live,0.046807714,1
320053.3086,4093214.796,2161.29,us3,14,Abies concolor,White fir,2002,Live,0.033641657,1
320034.8386,4093180.966,2153.1,us3,32,Calocedrus decurrens,Jeffrey pine,2002,Live,0.199748822,2
320037.3086,4093174.266,2152.65,us3,47,Calocedrus decurrens,Jeffrey pine,2002,Live,0.475498361,3
320038.2486,4093174.676,2153.01,us3,40,Calocedrus decurrens,Jeffrey pine,2002,Live,0.330451145,2
320043.3886,4093184.806,2155.05,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320047.6986,4093206.036,2159.32,us3,17,Abies concolor,White fir,2002,Live,0.054382707,1
320046.2886,4093183.776,2155.21,us3,17,Abies concolor,White fir,2002,Live,0.054382707,1
320046.3586,4093184.426,2155.21,us3,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320032.2686,4093213.106,2156.4,us3,16,Abies concolor,White fir,2002,Live,0.046807714,1
320047.2886,4093185.276,2155.5,us3,12,Calocedrus decurrens,Jeffrey pine,2002,Live,0.021918547,1
320047.8386,4093185.446,2155.67,us3,6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.004625583,1
320047.0186,4093186.466,2155.69,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320023.2186,4093209.806,2153.94,us3,24,Abies concolor,White fir,2002,Live,0.127703527,2
320046.9586,4093189.436,2156.23,us3,82,Pinus lambertiana,Sugar pine,2002,Live,2.192899094,5
320063.9386,4093182.186,2155,us3,41,Abies concolor,White fir,2002,Live,0.481318503,3
320066.8386,4093164.286,2151.58,us3,87,Calocedrus decurrens,Jeffrey pine,2002,Live,1.909043807,5
320064.1386,4093169.486,2152.2,us3,96,Abies concolor,White fir,2002,Live,3.96803958,5
320063.7386,4093172.386,2153.03,us3,24,Abies concolor,White fir,2002,Live,0.127703527,2
320065.3386,4093171.886,2152.98,us3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320066.2386,4093172.786,2153.15,us3,20,Abies concolor,White fir,2002,Live,0.081310767,1
320032.8986,4093193.456,2154.44,us3,18,Abies concolor,White fir,2002,Live,0.062645541,1
320067.7386,4093176.186,2153.11,us3,22,Abies concolor,White fir,2002,Live,0.10295028,2
320067.0386,4093177.486,2153.6,us3,9,Abies concolor,White fir,2002,Live,0.011293003,1
320065.7386,4093177.186,2153.68,us3,14,Abies concolor,White fir,2002,Live,0.033641657,1
320068.0386,4093185.586,2155.93,us3,7,Abies concolor,White fir,2002,Live,0.00607676,1
320078.1886,4093179.886,2153.63,us3,44,Abies concolor,White fir,2002,Live,0.573390216,3
320076.8886,4093184.836,2154.76,us3,129,Abies concolor,White fir,2002,Dead,7.891105317,6
320074.8186,4093182.036,2154.31,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320086.5386,4093188.286,2154.42,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320078.2386,4093171.786,2150.99,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320087.7386,4093176.186,2149.86,us3,67,Abies concolor,White fir,2002,Live,1.626358442,4
320076.7386,4093170.886,2151.05,us3,50,Calocedrus decurrens,Jeffrey pine,2002,Live,0.546756912,3
320074.7886,4093168.636,2151.16,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320075.4386,4093168.686,2151.16,us3,25,Abies concolor,White fir,2002,Live,0.141289597,2
320072.4386,4093168.386,2151.39,us3,13,Abies concolor,White fir,2002,Live,0.028009104,1
320070.7386,4093168.486,2151.47,us3,30,Abies concolor,White fir,2002,Live,0.221948298,2
320070.1386,4093164.986,2151.22,us3,28,Abies concolor,White fir,2002,Live,0.187077649,2
320070.8386,4093164.986,2151.1,us3,32,Abies concolor,White fir,2002,Live,0.26043341,2
320070.8386,4093163.036,2150.8,us3,20,Abies concolor,White fir,2002,Live,0.081310767,1
320071.7886,4093165.286,2150.93,us3,17,Abies concolor,White fir,2002,Live,0.054382707,1
320077.2386,4093166.086,2150.31,us3,7,Abies concolor,White fir,2002,Live,0.00607676,1
320027.2386,4093183.286,2151.74,us3,17,Abies concolor,White fir,2002,Live,0.054382707,1
320079.3386,4093168.886,2150.2,us3,15,Calocedrus decurrens,Jeffrey pine,2002,Live,0.036214815,1
320081.5386,4093168.086,2149.61,us3,9,Abies concolor,White fir,2002,Live,0.011293003,1
320081.3386,4093167.136,2149.57,us3,82,Abies concolor,White fir,2002,Live,2.684076982,5
320035.6686,4093183.116,2153.62,us3,6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.004625583,1
320080.7386,4093145.086,2149.54,us3,35,Quercus kelloggii,California black oak,2002,Live,0.455507126,2
320093.9386,4093154.486,2146.23,us3,51,Abies concolor,White fir,2002,Live,0.826788232,3
320094.1886,4093154.236,2146.23,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320098.8386,4093152.336,2145.24,us3,90,Pinus jeffreyi,Jeffrey pine,2002,Live,2.750451911,5
320096.5386,4093147.786,2145.88,us3,20,Abies concolor,White fir,2002,Live,0.081310767,1
320039.4186,4093182.246,2154.1,us3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320094.8386,4093179.986,2150.78,us3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320091.6386,4093174.886,2149.19,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320091.2386,4093172.186,2148.62,us3,19,Abies concolor,White fir,2002,Dead,0.067750234,1
320088.8386,4093171.886,2148.92,us3,56,Abies concolor,White fir,2002,Live,1.042546272,3
320088.8386,4093169.986,2148.4,us3,11,Calocedrus decurrens,Jeffrey pine,2002,Dead,0.013521696,1
320088.0386,4093169.386,2148.26,us3,11,Calocedrus decurrens,Jeffrey pine,2002,Live,0.018023346,1
320088.8386,4093168.486,2148.01,us3,9,Calocedrus decurrens,Jeffrey pine,2002,Live,0.011481764,1
320088.2386,4093166.986,2148.01,us3,10,Calocedrus decurrens,Jeffrey pine,2002,Live,0.01454782,1
320045.1786,4093183.956,2155.1,us3,14,Abies concolor,White fir,2002,Live,0.033641657,1
320092.0386,4093164.186,2147,us3,7,Abies concolor,White fir,2002,Live,0.00607676,1
320092.8386,4093163.986,2146.85,us3,29,Abies concolor,White fir,2002,Live,0.204068438,2
320092.2886,4093162.586,2146.91,us3,77,Abies concolor,White fir,2002,Live,2.296334066,4
320104.4386,4093178.986,2151.15,us3,25,Abies concolor,White fir,2002,Live,0.141289597,2
320104.3386,4093178.186,2150.8,us3,18,Calocedrus decurrens,Jeffrey pine,2002,Live,0.054600984,1
320103.9386,4093178.486,2150.8,us3,44,Pinus lambertiana,Sugar pine,2002,Live,0.482220593,3
320105.0386,4093180.386,2151.49,us3,42,Abies concolor,White fir,2002,Live,0.51094268,3
320105.8386,4093179.786,2151.44,us3,11,Calocedrus decurrens,Jeffrey pine,2002,Dead,0.01687406,1
320099.7386,4093183.186,2152.24,us3,13,Abies concolor,White fir,2002,Live,0.028009104,1
320100.8386,4093186.336,2153.56,us3,40,Abies concolor,White fir,2002,Live,0.452744451,2
320115.2386,4093172.786,2148.41,us3,22,Pinus jeffreyi,Jeffrey pine,2002,Live,0.089417166,2
320016.7586,4093216.906,2152.92,us3,31,Abies concolor,White fir,2002,Live,0.240731836,2
320013.4986,4093219.496,2152.19,us3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320012.7086,4093215.976,2152.03,us3,23,Calocedrus decurrens,Jeffrey pine,2002,Live,0.094860724,2
320014.7486,4093214.736,2152.37,us3,30,Calocedrus decurrens,Jeffrey pine,2002,Live,0.172690056,2
320009.6386,4093210.926,2151.05,us3,43,Pinus jeffreyi,Jeffrey pine,2002,Live,0.455996834,3
320010.7686,4093221.356,2151.93,us3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320010.2286,4093221.136,2151.77,us3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320011.7086,4093219.826,2152.05,us3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320009.5486,4093218.966,2151.69,us3,5,Abies concolor,White fir,2002,Live,0.002655783,1
320008.7486,4093218.836,2151.47,us3,19,Abies concolor,White fir,2002,Live,0.07161536,1
320009.2786,4093216.076,2151.11,us3,14,Calocedrus decurrens,Jeffrey pine,2002,Live,0.03100556,1
320010.0186,4093217.276,2151.52,us3,15,Abies concolor,White fir,2002,Live,0.039900826,1
