x,y,fire,year
52,325,1.46721,2020
53,325,1.16505,2020
54,325,1.42667,2020
57,325,4,2020
58,325,4.25,2020
59,325,3.88889,2020
60,325,3.74272,2020
61,325,2.91176,2020
62,325,3.55505,2020
63,325,4.16667,2020
64,325,4.07,2020
65,325,4.14286,2020
67,325,3.6,2020
68,325,3.3046,2020
69,325,3.94958,2020
70,325,4.2931,2020
71,325,3.86957,2020
72,325,5,2020
2,324,1.05556,2020
3,324,1.21154,2020
4,324,1.02252,2020
5,324,1.125,2020
6,324,1,2020
7,324,1,2020
9,324,1,2020
10,324,1,2020
11,324,2.02381,2020
12,324,2.81497,2020
13,324,2.85366,2020
14,324,2.60958,2020
15,324,3.01376,2020
16,324,2.99618,2020
17,324,2.90455,2020
18,324,1.92308,2020
19,324,2.23551,2020
20,324,2.17094,2020
21,324,3.5119,2020
22,324,3.93243,2020
23,324,4.44444,2020
24,324,4.55882,2020
25,324,4.38528,2020
26,324,3.90763,2020
27,324,3.79375,2020
28,324,3.88043,2020
29,324,3.7,2020
30,324,3.13043,2020
31,324,3.17886,2020
32,324,3.1716,2020
33,324,2.5785,2020
34,324,3.15714,2020
35,324,2.23786,2020
36,324,3.05435,2020
37,324,4.14231,2020
38,324,3.90845,2020
39,324,3.59286,2020
40,324,2.26,2020
41,324,1.55556,2020
42,324,1.58824,2020
43,324,2.6129,2020
44,324,3.86667,2020
45,324,3.30435,2020
46,324,3.38722,2020
47,324,3.41532,2020
48,324,2.45489,2020
49,324,3.76389,2020
50,324,3.76271,2020
51,324,3.23913,2020
52,324,1.10784,2020
53,324,1.36364,2020
54,324,1.14286,2020
59,324,3.55556,2020
60,324,4,2020
61,324,4.13953,2020
62,324,4.07895,2020
63,324,4.06731,2020
64,324,4.13636,2020
65,324,4.15385,2020
66,324,4.15957,2020
67,324,3.75,2020
68,324,1.99263,2020
69,324,3.6748,2020
70,324,3.90157,2020
71,324,2.75,2020
72,324,4.2381,2020
73,324,4.68,2020
3,323,1.05,2020
4,323,1.125,2020
11,323,2.82609,2020
12,323,3.23636,2020
13,323,3.13695,2020
14,323,2.99702,2020
15,323,2.65978,2020
16,323,3.3396,2020
17,323,3.148,2020
18,323,3.42267,2020
19,323,2.8719,2020
20,323,2.54225,2020
27,323,4,2020
28,323,3.8375,2020
29,323,4,2020
30,323,3.85714,2020
31,323,3.64894,2020
32,323,2.92754,2020
33,323,2.30709,2020
34,323,2.21628,2020
35,323,2.82857,2020
37,323,4.2,2020
38,323,4.11594,2020
39,323,4.31034,2020
40,323,4,2020
45,323,1.22727,2020
46,323,2.11009,2020
47,323,3.25641,2020
48,323,3.47368,2020
49,323,3.63402,2020
50,323,3.40426,2020
51,323,3.29032,2020
52,323,1.8,2020
53,323,1.25,2020
54,323,1,2020
59,323,4,2020
60,323,3.90476,2020
61,323,2.64583,2020
62,323,4.05769,2020
63,323,4.08333,2020
64,323,4.11842,2020
65,323,4.11972,2020
66,323,3.66514,2020
67,323,3.61881,2020
68,323,3.42157,2020
69,323,3.89062,2020
70,323,4.10714,2020
71,323,1.73529,2020
72,323,2.96774,2020
12,322,3.55556,2020
13,322,3.46377,2020
14,322,3.275,2020
15,322,3.32847,2020
16,322,3.46858,2020
17,322,3.1901,2020
18,322,3.10606,2020
19,322,3.67669,2020
20,322,1.665,2020
21,322,1.82,2020
22,322,1,2020
26,322,4.01639,2020
27,322,4,2020
28,322,4.06767,2020
29,322,4.11842,2020
31,322,3.38095,2020
32,322,3.21809,2020
33,322,2.81771,2020
34,322,1.76,2020
37,322,3.35294,2020
38,322,3.97297,2020
39,322,3.84615,2020
46,322,3.29412,2020
47,322,3.48485,2020
48,322,3.32222,2020
49,322,3.33696,2020
50,322,3.49254,2020
51,322,3.16667,2020
60,322,1,2020
61,322,1.02174,2020
62,322,3.1,2020
63,322,4.3,2020
64,322,4.33333,2020
65,322,3,2020
66,322,3.55319,2020
67,322,3.81538,2020
68,322,3.84783,2020
69,322,3.4375,2020
70,322,1,2020
71,322,1.07407,2020
14,321,3.82778,2020
15,321,3.39701,2020
16,321,3.28018,2020
17,321,3.26617,2020
18,321,3.18657,2020
19,321,2.93363,2020
20,321,1.06767,2020
21,321,1.37786,2020
22,321,1.48544,2020
23,321,1,2020
26,321,2.77103,2020
27,321,3.64643,2020
28,321,4.23967,2020
29,321,4.07826,2020
30,321,3.97959,2020
36,321,1.06604,2020
37,321,1.07207,2020
38,321,1.48148,2020
47,321,3.84615,2020
48,321,3.68,2020
49,321,3.20339,2020
50,321,3.08,2020
56,321,2.5,2020
65,321,3.09524,2020
66,321,3.14062,2020
67,321,3.85106,2020
68,321,3.6338,2020
69,321,4,2020
13,320,1.97368,2020
14,320,3.06181,2020
15,320,2.85593,2020
16,320,3.13158,2020
17,320,3.72932,2020
18,320,3.82971,2020
19,320,4.22581,2020
20,320,1,2020
21,320,1.40625,2020
22,320,1.41772,2020
23,320,1,2020
26,320,3.46032,2020
27,320,4.10656,2020
28,320,4.06557,2020
29,320,4.16788,2020
30,320,3.91304,2020
36,320,1.18367,2020
37,320,1.13139,2020
38,320,1.08182,2020
39,320,2.90244,2020
40,320,2.19512,2020
41,320,2.71264,2020
46,320,1,2020
66,320,3.11111,2020
67,320,3.52381,2020
68,320,3.18182,2020
7,319,1,2020
8,319,1.29167,2020
9,319,1.17544,2020
13,319,1.84848,2020
14,319,3.00573,2020
15,319,3.01244,2020
16,319,3.42087,2020
17,319,3.92857,2020
18,319,4.09302,2020
19,319,4,2020
20,319,1,2020
21,319,1,2020
22,319,1,2020
23,319,1,2020
27,319,3.89634,2020
28,319,4.14504,2020
29,319,4.07018,2020
36,319,1.2381,2020
37,319,1.12281,2020
38,319,2.27586,2020
39,319,2.8271,2020
40,319,1.66296,2020
41,319,2.75806,2020
42,319,2.44,2020
44,319,1.06667,2020
45,319,1.125,2020
46,319,1.05882,2020
67,319,4,2020
6,318,1,2020
7,318,1,2020
8,318,1.07692,2020
9,318,1.1619,2020
10,318,3.02778,2020
11,318,3.53333,2020
12,318,4.02273,2020
13,318,2.34091,2020
14,318,2.23851,2020
15,318,2.81054,2020
16,318,3.52749,2020
17,318,4.18561,2020
18,318,4.35652,2020
19,318,4.55102,2020
20,318,4.56,2020
26,318,1,2020
27,318,1.22266,2020
28,318,4.27273,2020
29,318,4.5,2020
35,318,1,2020
37,318,1,2020
38,318,2.44545,2020
39,318,2.69192,2020
40,318,2.4619,2020
41,318,2.41837,2020
42,318,4,2020
44,318,1.01887,2020
45,318,1.13462,2020
52,318,1,2020
53,318,1,2020
7,317,1,2020
8,317,1.07407,2020
9,317,2.11765,2020
10,317,3.25397,2020
11,317,3.33898,2020
12,317,3.63415,2020
13,317,3.97222,2020
14,317,1.03933,2020
15,317,1.01485,2020
16,317,4.18493,2020
17,317,4.42647,2020
18,317,4.37356,2020
19,317,3.70089,2020
20,317,4.16438,2020
21,317,1,2020
22,317,1,2020
26,317,1,2020
27,317,1,2020
30,317,3.33333,2020
31,317,3.40741,2020
32,317,3.2,2020
33,317,3.83333,2020
36,317,1.71875,2020
37,317,1.13761,2020
38,317,2.60638,2020
39,317,2.83486,2020
40,317,2.64035,2020
41,317,2.74194,2020
44,317,2.06667,2020
45,317,2.16129,2020
46,317,1.14773,2020
47,317,1,2020
52,317,1,2020
6,316,1.5,2020
7,316,2.42262,2020
8,316,2.61345,2020
9,316,2.90566,2020
10,316,2.89916,2020
11,316,3.29688,2020
12,316,3.59091,2020
13,316,3.83333,2020
14,316,1,2020
15,316,3.37647,2020
16,316,4.01103,2020
17,316,4.3211,2020
18,316,3.305,2020
19,316,3.11067,2020
20,316,2.74074,2020
21,316,1,2020
22,316,1,2020
24,316,1,2020
25,316,1,2020
30,316,2.39041,2020
31,316,3.39338,2020
32,316,3.78017,2020
33,316,3.72619,2020
34,316,4.15385,2020
35,316,3.8,2020
36,316,1.2907,2020
37,316,1.224,2020
38,316,1.57143,2020
39,316,2.4507,2020
40,316,2.5,2020
43,316,1,2020
44,316,1.3,2020
45,316,2.30282,2020
46,316,1.47899,2020
47,316,1,2020
48,316,1,2020
6,315,2.16901,2020
7,315,2.93382,2020
8,315,3.32979,2020
9,315,3.48413,2020
10,315,3.04044,2020
11,315,3.21212,2020
12,315,1,2020
13,315,1.02,2020
14,315,1,2020
15,315,3.77011,2020
16,315,3.74815,2020
17,315,4.44526,2020
18,315,3.79762,2020
19,315,3.63359,2020
20,315,3.55696,2020
21,315,1,2020
25,315,1,2020
30,315,2.41458,2020
31,315,3.036,2020
32,315,3.98636,2020
33,315,3.76832,2020
34,315,3.8741,2020
35,315,3.86777,2020
36,315,2.28571,2020
37,315,1.21569,2020
38,315,1.5,2020
43,315,1,2020
45,315,2.10784,2020
46,315,2.89048,2020
47,315,2.01282,2020
48,315,1.87975,2020
61,315,3.78571,2020
6,314,2.85135,2020
7,314,3.04,2020
8,314,2.71235,2020
9,314,2.93284,2020
10,314,3.02841,2020
11,314,3,2020
12,314,1,2020
13,314,1,2020
14,314,1.01887,2020
15,314,4.10145,2020
16,314,4.17054,2020
17,314,4.21852,2020
18,314,4.44203,2020
19,314,4.04762,2020
20,314,3.5,2020
28,314,1,2020
29,314,1,2020
30,314,2.40254,2020
31,314,2.84328,2020
32,314,3.20274,2020
33,314,3.31935,2020
34,314,4.06538,2020
35,314,3.66197,2020
36,314,3.7377,2020
44,314,1,2020
45,314,1.93462,2020
46,314,2.3125,2020
47,314,3.33212,2020
48,314,3.83796,2020
49,314,3.625,2020
7,313,2.66667,2020
8,313,2.19762,2020
9,313,2.72472,2020
10,313,2.85,2020
12,313,3.17442,2020
13,313,3.11905,2020
15,313,3.21512,2020
16,313,3.63596,2020
17,313,4.39286,2020
18,313,4.11538,2020
19,313,1.66667,2020
20,313,1.42411,2020
21,313,1.01852,2020
24,313,2.97959,2020
28,313,1,2020
29,313,1,2020
30,313,1.95312,2020
31,313,1.9697,2020
32,313,2.38889,2020
33,313,3.72897,2020
34,313,3.96875,2020
35,313,3.68254,2020
36,313,3.1,2020
37,313,2.75,2020
38,313,2.60377,2020
39,313,2.62069,2020
44,313,1,2020
45,313,2.32143,2020
46,313,3.3,2020
47,313,3.23188,2020
48,313,3.59124,2020
49,313,3.73333,2020
54,313,1,2020
56,313,4.76471,2020
7,312,2,2020
8,312,2.27273,2020
9,312,2.47619,2020
10,312,4,2020
11,312,2.15625,2020
12,312,3.0369,2020
13,312,2.88889,2020
14,312,3,2020
15,312,2.98485,2020
16,312,2.43284,2020
17,312,1.23333,2020
18,312,1.08889,2020
19,312,1.5303,2020
20,312,1.36207,2020
21,312,1.17647,2020
22,312,2.54545,2020
23,312,2.80508,2020
24,312,2.70652,2020
25,312,2.61538,2020
26,312,2,2020
33,312,4.5,2020
34,312,4.41176,2020
35,312,3.58065,2020
36,312,3.24265,2020
37,312,2.9,2020
38,312,2.68116,2020
39,312,2.21739,2020
40,312,2.4878,2020
41,312,2.72839,2020
42,312,3.5,2020
45,312,3.5,2020
46,312,3.21154,2020
47,312,2.85455,2020
48,312,3.13913,2020
54,312,3,2020
55,312,2.68421,2020
56,312,4.5,2020
10,311,1.9359,2020
11,311,2.41146,2020
12,311,3.20611,2020
13,311,2.70482,2020
14,311,1.5,2020
15,311,2.64384,2020
16,311,1.0641,2020
17,311,1.30303,2020
18,311,1.08462,2020
19,311,1.07422,2020
20,311,1,2020
21,311,1.09091,2020
22,311,1.73333,2020
23,311,2.728,2020
24,311,2.13178,2020
25,311,2.03093,2020
26,311,1.08333,2020
29,311,1.17647,2020
35,311,3.46154,2020
36,311,3.41045,2020
37,311,3.56618,2020
38,311,2.84733,2020
39,311,2.74348,2020
40,311,2.87879,2020
41,311,3.27308,2020
42,311,3.10417,2020
53,311,3,2020
54,311,3.11111,2020
55,311,3.18421,2020
56,311,3,2020
57,311,3.54545,2020
58,311,2.22222,2020
59,311,1.4,2020
64,311,2.27273,2020
65,311,2.43182,2020
66,311,2,2020
10,310,1.72868,2020
11,310,2.43237,2020
12,310,3.04988,2020
13,310,2.29208,2020
14,310,1,2020
16,310,1,2020
17,310,1.06,2020
18,310,1.07812,2020
19,310,1.83333,2020
20,310,1.60714,2020
21,310,1.345,2020
22,310,1.40633,2020
23,310,1.96063,2020
24,310,2.55926,2020
25,310,2.47525,2020
26,310,1.1875,2020
27,310,4.42857,2020
28,310,3.84746,2020
29,310,1.59259,2020
30,310,1,2020
31,310,2.33333,2020
35,310,4.5,2020
36,310,3.81579,2020
37,310,3.68421,2020
38,310,3.3876,2020
39,310,3.46377,2020
40,310,3.45869,2020
41,310,2.7076,2020
42,310,1.40323,2020
54,310,3.33333,2020
55,310,3.23529,2020
56,310,3,2020
57,310,3.48485,2020
58,310,3.17284,2020
59,310,2.7561,2020
60,310,3,2020
62,310,1.11111,2020
63,310,1.42857,2020
64,310,1.88542,2020
65,310,1.56818,2020
66,310,2.13699,2020
67,310,2.60526,2020
10,309,1.175,2020
11,309,1.882,2020
12,309,1.9949,2020
13,309,1.10687,2020
14,309,1,2020
20,309,1.3607,2020
21,309,1.3869,2020
22,309,1.72887,2020
23,309,1.98148,2020
24,309,2.54478,2020
25,309,1.65789,2020
27,309,3.72222,2020
28,309,3.81119,2020
29,309,3.44898,2020
31,309,1.93069,2020
32,309,1.80769,2020
34,309,1.02778,2020
35,309,3.32143,2020
36,309,3.9539,2020
37,309,4.04815,2020
38,309,4.2029,2020
39,309,3.78906,2020
40,309,3.37664,2020
41,309,1.15139,2020
42,309,1,2020
56,309,3.04,2020
57,309,3.09091,2020
58,309,3.35484,2020
59,309,3.10526,2020
60,309,3,2020
62,309,2.32432,2020
63,309,1.86154,2020
64,309,1.90278,2020
65,309,2.16667,2020
66,309,2.48718,2020
67,309,2.3125,2020
11,308,1.38,2020
12,308,1,2020
13,308,1,2020
14,308,1,2020
17,308,1.09091,2020
18,308,1,2020
19,308,1,2020
20,308,1.2549,2020
21,308,1.76399,2020
22,308,2.20588,2020
23,308,1.95455,2020
27,308,3.375,2020
28,308,4,2020
31,308,1.20792,2020
32,308,2.06493,2020
33,308,4.8,2020
34,308,1.88168,2020
35,308,3.05643,2020
36,308,3.62766,2020
37,308,3.42279,2020
38,308,3.30224,2020
39,308,2.56767,2020
40,308,2.30303,2020
41,308,1.41935,2020
55,308,3.64286,2020
56,308,3.25275,2020
57,308,3.22093,2020
58,308,3.23585,2020
59,308,3.1129,2020
60,308,3,2020
63,308,1.8,2020
64,308,1.77778,2020
65,308,1.89744,2020
66,308,1.83871,2020
67,308,1.94444,2020
68,308,3,2020
10,307,1,2020
11,307,1,2020
12,307,1,2020
13,307,1,2020
14,307,1,2020
15,307,1.33333,2020
16,307,1.04545,2020
17,307,1.05607,2020
18,307,1,2020
19,307,1,2020
20,307,1,2020
21,307,1.7,2020
22,307,2.10112,2020
23,307,2.13208,2020
24,307,1.65441,2020
27,307,3.5,2020
28,307,3.58824,2020
29,307,3.66176,2020
30,307,3.27907,2020
31,307,1.15385,2020
32,307,3.5,2020
33,307,4.23529,2020
34,307,3.95769,2020
35,307,3.89506,2020
36,307,3.99153,2020
37,307,4.03271,2020
38,307,3.5,2020
39,307,1.59677,2020
40,307,1.04701,2020
41,307,1,2020
55,307,1.14815,2020
56,307,2.42361,2020
57,307,2.87931,2020
58,307,3.31183,2020
59,307,3.26882,2020
60,307,3,2020
61,307,1,2020
62,307,2.375,2020
63,307,4.01,2020
64,307,1.8,2020
65,307,2.15132,2020
66,307,2.20833,2020
67,307,1.95556,2020
11,306,1,2020
12,306,1,2020
13,306,1,2020
14,306,2.16667,2020
15,306,2.576,2020
16,306,1.67273,2020
17,306,1.02299,2020
18,306,1,2020
19,306,1,2020
20,306,1,2020
21,306,2.06897,2020
22,306,2.22131,2020
23,306,2.30328,2020
24,306,1.64679,2020
25,306,1.0566,2020
27,306,3.68269,2020
28,306,3.64662,2020
29,306,3.89394,2020
30,306,4.13636,2020
31,306,3.85417,2020
32,306,4.41429,2020
33,306,4.2446,2020
34,306,3.00397,2020
35,306,4.10448,2020
36,306,4.26667,2020
37,306,4.82143,2020
38,306,3.5,2020
55,306,1.44444,2020
56,306,2.43919,2020
57,306,2.19106,2020
58,306,2.76712,2020
59,306,3.38462,2020
61,306,4,2020
62,306,3.93103,2020
63,306,4.10241,2020
64,306,3.48077,2020
65,306,3.28,2020
12,305,1,2020
13,305,1,2020
14,305,1.65094,2020
15,305,2.38158,2020
16,305,2.61538,2020
18,305,1,2020
19,305,1,2020
21,305,1,2020
22,305,1.64103,2020
23,305,1.23077,2020
24,305,1.21094,2020
25,305,1.09615,2020
26,305,1,2020
27,305,3.85043,2020
28,305,3.70714,2020
29,305,3.54225,2020
30,305,3.83077,2020
31,305,3.89286,2020
32,305,4.19231,2020
33,305,3.31102,2020
34,305,4.0037,2020
35,305,4.41406,2020
36,305,4.3125,2020
55,305,1.67442,2020
56,305,1.97807,2020
57,305,2.29293,2020
58,305,2.14706,2020
61,305,1.83333,2020
62,305,3.20833,2020
63,305,3.36441,2020
64,305,2.69113,2020
65,305,2.53378,2020
68,305,1,2020
69,305,1.16667,2020
11,304,1,2020
12,304,1,2020
16,304,1.66667,2020
17,304,1.41139,2020
18,304,1.12766,2020
22,304,2,2020
23,304,1.25,2020
24,304,1.14141,2020
25,304,1.42857,2020
26,304,1,2020
27,304,3.70588,2020
28,304,3.83871,2020
29,304,3.86087,2020
30,304,3.57143,2020
32,304,4.625,2020
33,304,3.6686,2020
34,304,3.98701,2020
35,304,4.0641,2020
36,304,5,2020
55,304,2.06667,2020
56,304,2.3,2020
57,304,2.05851,2020
58,304,2,2020
60,304,2.28571,2020
61,304,2.33173,2020
62,304,3.00909,2020
63,304,3.14433,2020
64,304,1.91748,2020
65,304,1,2020
68,304,1.33333,2020
69,304,1.66667,2020
11,303,1,2020
12,303,1,2020
16,303,1.30435,2020
17,303,1.53488,2020
18,303,1,2020
20,303,1.78261,2020
21,303,1.99231,2020
22,303,2.66049,2020
23,303,2.9,2020
24,303,2.78652,2020
25,303,1,2020
26,303,1,2020
28,303,4.125,2020
29,303,4.2,2020
42,303,2.76786,2020
43,303,3.15909,2020
47,303,1,2020
48,303,1,2020
49,303,1,2020
55,303,1.78333,2020
56,303,2.01724,2020
57,303,1.625,2020
58,303,1,2020
59,303,1,2020
60,303,2.64865,2020
61,303,2.97692,2020
62,303,3.136,2020
63,303,3.04054,2020
64,303,1.5,2020
65,303,1,2020
11,302,1,2020
12,302,1,2020
13,302,1,2020
16,302,2,2020
17,302,1.75758,2020
18,302,1,2020
19,302,1,2020
20,302,1.72727,2020
21,302,1.94529,2020
22,302,1.99758,2020
23,302,2.95641,2020
24,302,2.21731,2020
25,302,1.00911,2020
26,302,1,2020
34,302,4.16667,2020
35,302,4.33333,2020
36,302,3.16667,2020
37,302,2.66234,2020
38,302,1.66667,2020
41,302,2,2020
42,302,2.70476,2020
43,302,3.19167,2020
44,302,2.80952,2020
47,302,1,2020
48,302,1,2020
49,302,1,2020
52,302,4.25,2020
53,302,3.26437,2020
54,302,3.18367,2020
55,302,3.8913,2020
56,302,1.90323,2020
57,302,1.625,2020
58,302,1,2020
59,302,1.31383,2020
60,302,2.55,2020
61,302,2.98261,2020
62,302,2.66949,2020
63,302,2.97222,2020
64,302,1,2020
65,302,1,2020
69,302,1,2020
11,301,1,2020
12,301,1,2020
13,301,1,2020
17,301,1,2020
18,301,1,2020
21,301,2.65641,2020
22,301,2.62566,2020
23,301,3.18553,2020
24,301,3.11702,2020
25,301,3.52151,2020
26,301,3.77922,2020
27,301,3.875,2020
33,301,4.16667,2020
34,301,4.1203,2020
35,301,3.60952,2020
36,301,2.95385,2020
37,301,2.69403,2020
38,301,2.13559,2020
41,301,2,2020
42,301,2.38095,2020
43,301,2.89474,2020
47,301,1,2020
48,301,1,2020
49,301,1,2020
52,301,3.4026,2020
53,301,3.59406,2020
54,301,3.61066,2020
55,301,3.87805,2020
58,301,1,2020
59,301,1,2020
60,301,2.43678,2020
61,301,2.76882,2020
62,301,2.87097,2020
63,301,3,2020
64,301,1,2020
65,301,1,2020
12,300,1,2020
13,300,1,2020
17,300,1,2020
18,300,1,2020
20,300,3,2020
21,300,3.31092,2020
22,300,3.44565,2020
23,300,4.04745,2020
24,300,3.512,2020
25,300,3.33094,2020
26,300,3.65,2020
27,300,4.18667,2020
32,300,4.4,2020
33,300,4.23729,2020
34,300,4.36842,2020
35,300,3.74242,2020
36,300,3.375,2020
37,300,2.3252,2020
38,300,2.1,2020
39,300,1,2020
52,300,2.95082,2020
53,300,3.00427,2020
54,300,3.29661,2020
55,300,3.71277,2020
58,300,1,2020
59,300,1.00476,2020
60,300,2.11236,2020
61,300,2.57955,2020
62,300,2.4,2020
19,299,1,2020
20,299,1.04825,2020
21,299,3.35556,2020
22,299,4.16541,2020
23,299,4.23134,2020
24,299,4.02381,2020
25,299,3.31298,2020
26,299,4.06767,2020
27,299,3.85882,2020
28,299,2.89796,2020
29,299,2.64894,2020
32,299,4.44615,2020
33,299,4.73571,2020
34,299,4.49505,2020
35,299,4.00442,2020
36,299,3.22692,2020
37,299,2.07075,2020
38,299,1.11765,2020
46,299,2.07692,2020
47,299,1.97917,2020
52,299,3,2020
53,299,2.26437,2020
54,299,2.61066,2020
55,299,2.44231,2020
60,299,2.8,2020
61,299,2.5,2020
67,299,1,2020
14,298,1,2020
15,298,1,2020
16,298,1,2020
20,298,1,2020
21,298,3.0188,2020
22,298,3.97163,2020
23,298,4.3169,2020
24,298,4.49275,2020
25,298,3.84532,2020
26,298,4.1,2020
27,298,3.81728,2020
28,298,3.22593,2020
29,298,2.88559,2020
30,298,2,2020
32,298,4.4557,2020
33,298,4.70833,2020
34,298,2.96316,2020
35,298,2.61594,2020
36,298,1.56087,2020
37,298,1.05512,2020
38,298,1.06098,2020
39,298,1.31013,2020
40,298,1.57143,2020
41,298,1.5,2020
46,298,1.80597,2020
47,298,1.77907,2020
53,298,1.68182,2020
54,298,2.25,2020
55,298,2.71233,2020
58,298,3.16667,2020
59,298,3.75,2020
66,298,1,2020
67,298,1,2020
14,297,1,2020
15,297,1,2020
16,297,1,2020
17,297,1,2020
20,297,1.21429,2020
21,297,3.14074,2020
22,297,3.48855,2020
23,297,4.1145,2020
24,297,3.65714,2020
25,297,2.78519,2020
26,297,3.55285,2020
27,297,3.92765,2020
28,297,3.41169,2020
29,297,3.06522,2020
30,297,3.22727,2020
31,297,3.12195,2020
32,297,4.08772,2020
33,297,3.9916,2020
34,297,2.59867,2020
35,297,1.77869,2020
36,297,1.18129,2020
37,297,1.31965,2020
38,297,1.9901,2020
39,297,1.63084,2020
40,297,1.65556,2020
41,297,1.4386,2020
53,297,2.07143,2020
54,297,2.03077,2020
55,297,2.44444,2020
56,297,3.26667,2020
57,297,3.6506,2020
58,297,3.68687,2020
59,297,3.64,2020
60,297,3.80435,2020
67,297,1,2020
16,296,1,2020
17,296,1.13514,2020
18,296,2.62097,2020
19,296,2.96842,2020
20,296,2.25,2020
21,296,1.99349,2020
22,296,2.71667,2020
23,296,3.88525,2020
24,296,4.13077,2020
25,296,4.34307,2020
26,296,4.42963,2020
27,296,4.01799,2020
28,296,3.6811,2020
29,296,3.0827,2020
30,296,3.19259,2020
31,296,2.91262,2020
32,296,2.81818,2020
33,296,3.875,2020
34,296,1.84314,2020
35,296,1.30242,2020
36,296,1.75686,2020
37,296,1.64943,2020
38,296,1.61607,2020
39,296,3.04054,2020
40,296,3.04615,2020
41,296,2.52632,2020
55,296,3.34615,2020
56,296,3.23256,2020
57,296,3.4322,2020
58,296,3.52846,2020
59,296,3.55752,2020
60,296,3.60606,2020
11,295,1,2020
15,295,1,2020
16,295,1.3956,2020
17,295,2.87912,2020
18,295,3.37603,2020
19,295,2.77652,2020
20,295,2.248,2020
21,295,1.16372,2020
22,295,1.23684,2020
23,295,3.01739,2020
24,295,3.5,2020
25,295,3.96565,2020
26,295,3.56767,2020
27,295,3.5,2020
28,295,3.65649,2020
29,295,3.29323,2020
30,295,3.096,2020
31,295,3.04444,2020
32,295,3.11765,2020
34,295,1.25,2020
35,295,1.32812,2020
38,295,2.85185,2020
39,295,2.77099,2020
40,295,2.06579,2020
55,295,3.20755,2020
56,295,3.37324,2020
57,295,3.68067,2020
58,295,3.80833,2020
59,295,3.59091,2020
60,295,2.69481,2020
61,295,3.7381,2020
11,294,1,2020
16,294,3.1875,2020
17,294,3.19444,2020
18,294,3,2020
19,294,2.50971,2020
20,294,2.3125,2020
21,294,1.01266,2020
22,294,1.21429,2020
23,294,1.70435,2020
24,294,2.06489,2020
25,294,3.60323,2020
26,294,3.78467,2020
27,294,3.46923,2020
28,294,3.9685,2020
29,294,3.30822,2020
30,294,3.23864,2020
31,294,3.11111,2020
32,294,3.20968,2020
33,294,3,2020
38,294,3,2020
39,294,1.52632,2020
40,294,1.5,2020
45,294,1,2020
46,294,1,2020
47,294,1,2020
53,294,1.09091,2020
54,294,1,2020
55,294,3.08333,2020
56,294,3.33654,2020
57,294,3.42991,2020
58,294,3.70833,2020
59,294,3.65957,2020
60,294,2.04255,2020
61,294,3,2020
11,293,1,2020
12,293,1,2020
15,293,2.73171,2020
16,293,3.03704,2020
17,293,3.31579,2020
18,293,3.09211,2020
20,293,1,2020
22,293,3.01282,2020
23,293,3.05208,2020
24,293,2.87218,2020
25,293,3.41509,2020
26,293,3.97101,2020
27,293,4.15556,2020
28,293,4.70588,2020
30,293,3,2020
31,293,2.88136,2020
32,293,2.69298,2020
33,293,1.33607,2020
45,293,1,2020
46,293,1,2020
47,293,1,2020
52,293,1,2020
53,293,1.01724,2020
54,293,1.01923,2020
56,293,3.47059,2020
57,293,3.23158,2020
58,293,3.63636,2020
11,292,1,2020
12,292,1,2020
15,292,2.8,2020
16,292,3.27451,2020
17,292,3,2020
18,292,2.06667,2020
19,292,1.75,2020
21,292,2.66667,2020
22,292,2.67257,2020
23,292,2.56103,2020
24,292,2.40495,2020
25,292,2.57692,2020
30,292,2.66667,2020
31,292,2.18182,2020
32,292,1.33333,2020
33,292,1,2020
52,292,1,2020
53,292,1,2020
54,292,1,2020
10,291,1,2020
11,291,1,2020
16,291,1.96667,2020
17,291,2.184,2020
18,291,2.2605,2020
19,291,2.08955,2020
20,291,2.5,2020
21,291,2.30303,2020
22,291,2.63415,2020
23,291,3.07407,2020
24,291,3.3125,2020
25,291,3.24324,2020
26,291,3.52809,2020
27,291,3.82883,2020
28,291,3.9,2020
29,291,3,2020
30,291,2.968,2020
31,291,2.87826,2020
32,291,1.375,2020
33,291,1,2020
45,291,2.8,2020
46,291,2.46154,2020
53,291,1.11579,2020
54,291,1.0381,2020
55,291,1,2020
60,291,4,2020
16,290,1.89474,2020
17,290,2,2020
18,290,2.3937,2020
19,290,2.34746,2020
20,290,2.49425,2020
21,290,1.78846,2020
22,290,2.20752,2020
23,290,2.10909,2020
24,290,3.68889,2020
25,290,3.42,2020
26,290,3.1,2020
27,290,3.60484,2020
28,290,3.9,2020
29,290,3.11111,2020
30,290,3.11429,2020
31,290,3,2020
32,290,1.27273,2020
33,290,1,2020
34,290,1,2020
40,290,2.82857,2020
41,290,3.40206,2020
42,290,3.0625,2020
43,290,4,2020
44,290,3.28571,2020
45,290,2.95833,2020
46,290,2.40984,2020
47,290,2,2020
54,290,1.1,2020
55,290,1,2020
60,290,4.02899,2020
61,290,4,2020
62,290,4,2020
63,290,3.92308,2020
64,290,3.66667,2020
17,289,1.9697,2020
18,289,1.92941,2020
19,289,2.36364,2020
20,289,2.41758,2020
21,289,2.13235,2020
22,289,2.50132,2020
23,289,2.03846,2020
24,289,2.76366,2020
25,289,2.35813,2020
26,289,2.31078,2020
27,289,3.07558,2020
28,289,3.75,2020
29,289,3.30303,2020
30,289,3.16393,2020
31,289,3.68085,2020
